index,iso3_o,iso3_d,tradeflow,year,gdp_o,gdp_d,dist,tradevalue
29560,DEU,FRA,2,2018,3977289455.388,2790956878.747,881.0,118376694.83689706
29561,DEU,FRA,2,2019,3888326788.627,2728870246.706,881.0,114507899.57805349
29562,DEU,FRA,2,2020,0.0,2630317731.455,0.0,2328757.848045349
29563,DEU,FRA,2,2020,3846413928.654,2630317731.455,881.0,97711324.40906554
29769,DEU,GBR,1,1998,2239913263.104,1529138774.016,935.0,28439493.9375
29770,DEU,GBR,1,1999,0.0,1558317367.296,0.0,26950447.160372496
29771,DEU,GBR,1,1999,2196686503.936,1558317367.296,935.0,384527.705119729
29772,DEU,GBR,1,2000,0.0,1548663914.496,0.0,26434300.0
29773,DEU,GBR,1,2001,0.0,1529094602.752,0.0,2306180.0
29774,DEU,GBR,1,2001,1947928363.008,1529094602.752,935.0,27754822.0
29775,DEU,GBR,1,2002,2076303425.536,1674417012.736,935.0,28919496.0
29776,DEU,GBR,1,2003,0.0,1943714267.136,0.0,30226082.0
29777,DEU,GBR,1,2004,0.0,2298127056.896,0.0,14011.0
29778,DEU,GBR,1,2004,2815593021.44,2298127056.896,935.0,35798667.0
29779,DEU,GBR,1,2005,0.0,2412116443.136,0.0,43946505.0
29780,DEU,GBR,1,2006,0.0,2582815965.184,0.0,195.0
29781,DEU,GBR,1,2006,2998466510.848,2582815965.184,935.0,46810967.0
29782,DEU,GBR,1,2007,0.0,2963265290.24,0.0,250953.0
29783,DEU,GBR,1,2007,3435506696.192,2963265290.24,935.0,50336696.0
29784,DEU,GBR,1,2008,0.0,2791855095.808,0.0,57500721.15543789
29785,DEU,GBR,1,2009,0.0,2308925816.832,0.0,41744548.74250617
29786,DEU,GBR,1,2009,3412770160.64,2308925816.832,935.0,4125.929458141327
29787,DEU,GBR,1,2010,0.0,2407933673.472,0.0,46926741.725500755
29788,DEU,GBR,1,2010,3412008894.464,2407933673.472,935.0,6570.416043519974
29789,DEU,GBR,1,2011,0.0,2591846039.552,0.0,57260197.59277047
29790,DEU,GBR,1,2011,3752110063.616,2591846039.552,935.0,56383.34637451172
29791,DEU,GBR,1,2012,3533242368.0,2614946430.976,935.0,48517266.58610211
29792,DEU,GBR,1,2013,0.0,2678455009.28,0.0,48016.75826334953
29793,DEU,GBR,1,2013,3730260623.36,2678455009.28,935.0,47186950.98090466
29794,DEU,GBR,1,2014,0.0,2998833512.448,0.0,45536236.75203931
29795,DEU,GBR,1,2015,3363599810.56,2861090734.08,935.0,37834489.07191377
29796,DEU,GBR,1,2016,0.0,2618885668.864,0.0,29359481.035901584
29797,DEU,GBR,1,2016,3466756882.432,2618885668.864,935.0,5361760.323050976
29798,DEU,GBR,1,2017,0.0,2699016715.111,0.0,36842441.676318206
29799,DEU,GBR,1,2018,3977289455.388,2900791442.554,935.0,38742128.957745574
29800,DEU,GBR,1,2019,0.0,2878673912.414,0.0,38090376.65483954
29801,DEU,GBR,1,2020,3846413928.654,2756900214.107,935.0,36113248.69516688
29802,DEU,GBR,2,1998,0.0,1529138774.016,0.0,92689.0
29803,DEU,GBR,2,1998,2239913263.104,1529138774.016,935.0,42859844.953125
29804,DEU,GBR,2,1999,0.0,1558317367.296,0.0,41934937.773974776
29805,DEU,GBR,2,2000,0.0,1548663914.496,0.0,39584294.0
29806,DEU,GBR,2,2000,1947208384.512,1548663914.496,935.0,771067.0
29807,DEU,GBR,2,2001,1947928363.008,1529094602.752,935.0,44453502.0
29808,DEU,GBR,2,2002,0.0,1674417012.736,0.0,8267.0
29809,DEU,GBR,2,2002,2076303425.536,1674417012.736,935.0,48645969.0
29810,DEU,GBR,2,2003,0.0,1943714267.136,0.0,55232556.0
29811,DEU,GBR,2,2003,2502313639.936,1943714267.136,935.0,80851.0
29812,DEU,GBR,2,2004,2815593021.44,2298127056.896,935.0,67203526.0
29813,DEU,GBR,2,2005,0.0,2412116443.136,0.0,70147047.0
29814,DEU,GBR,2,2005,2857558605.824,2412116443.136,935.0,16038.0
29815,DEU,GBR,2,2006,2998466510.848,2582815965.184,935.0,76814982.0
29816,DEU,GBR,2,2007,3435506696.192,2963265290.24,935.0,87851428.0
29817,DEU,GBR,2,2008,0.0,2791855095.808,0.0,90628598.52359468
29818,DEU,GBR,2,2008,3747055403.008,2791855095.808,935.0,6476.337890625
29819,DEU,GBR,2,2009,0.0,2308925816.832,0.0,71398521.20809634
29820,DEU,GBR,2,2010,0.0,2407933673.472,0.0,74337300.81126688
29821,DEU,GBR,2,2011,0.0,2591846039.552,0.0,85848695.22110404
29822,DEU,GBR,2,2012,0.0,2614946430.976,0.0,113665.1203613281
29823,DEU,GBR,2,2012,3533242368.0,2614946430.976,935.0,86812327.40303127
29824,DEU,GBR,2,2013,3730260623.36,2678455009.28,935.0,90730969.4162977
29825,DEU,GBR,2,2014,0.0,2998833512.448,0.0,98782330.6320767
29826,DEU,GBR,2,2014,3879276642.304,2998833512.448,935.0,1796498.218265533
29827,DEU,GBR,2,2015,0.0,2861090734.08,0.0,49102.9249932766
29828,DEU,GBR,2,2015,3363599810.56,2861090734.08,935.0,94121638.81324384
29829,DEU,GBR,2,2016,0.0,2618885668.864,0.0,91324984.10996372
29830,DEU,GBR,2,2017,0.0,2699016715.111,0.0,92678290.64591905
29831,DEU,GBR,2,2017,3690849152.518,2699016715.111,935.0,3860.433420360088
29832,DEU,GBR,2,2018,0.0,2900791442.554,0.0,733459.9142522812
29833,DEU,GBR,2,2018,3977289455.388,2900791442.554,935.0,92375253.32820562
29834,DEU,GBR,2,2019,0.0,2878673912.414,0.0,85238118.96928355
29835,DEU,GBR,2,2019,3888326788.627,2878673912.414,935.0,45044.73110961914
29836,DEU,GBR,2,2020,0.0,2756900214.107,0.0,303892.5798826218
29837,DEU,GBR,2,2020,3846413928.654,2756900214.107,935.0,73660682.4112711
31176,DEU,IND,1,1998,0.0,428741033.984,0.0,2387064.984375
31177,DEU,IND,1,1998,2239913263.104,428741033.984,6291.0,163.0
31178,DEU,IND,1,1999,0.0,466867093.504,0.0,23599.19116127491
31179,DEU,IND,1,1999,2196686503.936,466867093.504,6291.0,2226005.55967474
31180,DEU,IND,1,2000,0.0,476609150.976,0.0,2211956.0
31181,DEU,IND,1,2001,0.0,493954334.72,0.0,2244700.0
31182,DEU,IND,1,2002,0.0,523968577.536,0.0,2309429.0
31183,DEU,IND,1,2002,2076303425.536,523968577.536,6291.0,64749.0
31184,DEU,IND,1,2003,0.0,618356473.8560001,0.0,2886714.0
31185,DEU,IND,1,2003,2502313639.936,618356473.8560001,6291.0,43021.0
31186,DEU,IND,1,2004,2815593021.44,721585635.3280001,6291.0,3613899.0
31187,DEU,IND,1,2005,0.0,834215018.496,0.0,4119020.0
31188,DEU,IND,1,2005,2857558605.824,834215018.496,5786.0,73219.0
31189,DEU,IND,1,2006,0.0,949116796.928,0.0,5225827.0
31190,DEU,IND,1,2006,2998466510.848,949116796.928,5786.0,32601.0
31191,DEU,IND,1,2007,0.0,1238700130.304,0.0,6408990.0
31192,DEU,IND,1,2008,0.0,1224097005.568,0.0,7850690.580315769
31193,DEU,IND,1,2009,3412770160.64,1365372436.48,5786.0,7090217.387360012
31194,DEU,IND,1,2010,0.0,1708458901.504,0.0,8158579.364107551
31195,DEU,IND,1,2010,3412008894.464,1708458901.504,5786.0,151132.265625
31196,DEU,IND,1,2011,0.0,1880100175.872,0.0,10537974.781805905
31197,DEU,IND,1,2011,3752110063.616,1880100175.872,5786.0,12946.43174862862
31198,DEU,IND,1,2012,0.0,1858744745.984,0.0,9099794.520483302
31199,DEU,IND,1,2012,3533242368.0,1858744745.984,5786.0,18154.58038651943
31200,DEU,IND,1,2013,0.0,1876797161.472,0.0,6115.060461163521
31201,DEU,IND,1,2013,3730260623.36,1876797161.472,5786.0,9308386.299928227
31202,DEU,IND,1,2014,0.0,2035393495.04,0.0,9515724.091879072
31203,DEU,IND,1,2014,3879276642.304,2035393495.04,5786.0,5638.071899414063
31204,DEU,IND,1,2015,0.0,2111751061.504,0.0,8480136.17815017
31205,DEU,IND,1,2015,3363599810.56,2111751061.504,5786.0,327.7802314758301
31206,DEU,IND,1,2016,0.0,2263522476.032,0.0,8540055.345946152
31207,DEU,IND,1,2017,0.0,2651472946.375,0.0,130.3341326713562
31208,DEU,IND,1,2017,3690849152.518,2651472946.375,5786.0,9616235.047972666
31209,DEU,IND,1,2018,0.0,2702929718.96,0.0,10470188.34632265
31210,DEU,IND,1,2018,3977289455.388,2702929718.96,5786.0,254.2128866910934
31211,DEU,IND,1,2019,0.0,2831552222.52,0.0,10420272.344369043
31212,DEU,IND,1,2020,0.0,2667687951.797,0.0,295.7272982597351
31213,DEU,IND,1,2020,3846413928.654,2667687951.797,5786.0,10120603.80001588
31214,DEU,IND,2,1998,0.0,428741033.984,0.0,2055980.0
31215,DEU,IND,2,1999,2196686503.936,466867093.504,6291.0,1833286.4704037907
31216,DEU,IND,2,2000,0.0,476609150.976,0.0,1796909.0
31217,DEU,IND,2,2000,1947208384.512,476609150.976,6291.0,88.0
31218,DEU,IND,2,2001,0.0,493954334.72,0.0,1942083.0
31219,DEU,IND,2,2001,1947928363.008,493954334.72,6291.0,2436.0
31220,DEU,IND,2,2002,0.0,523968577.536,0.0,2116594.0
31221,DEU,IND,2,2003,0.0,618356473.8560001,0.0,2662265.0
31222,DEU,IND,2,2004,0.0,721585635.3280001,0.0,9.0
31223,DEU,IND,2,2004,2815593021.44,721585635.3280001,6291.0,3897648.0
31224,DEU,IND,2,2005,0.0,834215018.496,0.0,4947143.0
31225,DEU,IND,2,2006,0.0,949116796.928,0.0,7514889.0
31226,DEU,IND,2,2007,0.0,1238700130.304,0.0,8472779.0
31227,DEU,IND,2,2007,3435506696.192,1238700130.304,5786.0,1081466.0
31228,DEU,IND,2,2008,0.0,1224097005.568,0.0,11476268.224810734
31229,DEU,IND,2,2008,3747055403.008,1224097005.568,5786.0,260.0305290222168
31230,DEU,IND,2,2009,0.0,1365372436.48,0.0,9513.860621929169
31231,DEU,IND,2,2009,3412770160.64,1365372436.48,5786.0,10578308.02102372
31232,DEU,IND,2,2010,0.0,1708458901.504,0.0,11422448.76913878
31233,DEU,IND,2,2011,0.0,1880100175.872,0.0,14474216.644868083
31234,DEU,IND,2,2012,0.0,1858744745.984,0.0,12728728.352878429
31235,DEU,IND,2,2013,3730260623.36,1876797161.472,5786.0,11671359.720668744
31236,DEU,IND,2,2014,0.0,2035393495.04,0.0,11318025.12239492
31237,DEU,IND,2,2015,0.0,2111751061.504,0.0,10317685.250899293
31238,DEU,IND,2,2016,0.0,2263522476.032,0.0,10421593.8659116
31239,DEU,IND,2,2016,3466756882.432,2263522476.032,5786.0,53.00722098350525
31240,DEU,IND,2,2017,3690849152.518,2651472946.375,5786.0,11620327.404441994
31241,DEU,IND,2,2018,0.0,2702929718.96,0.0,14339196.064672953
31242,DEU,IND,2,2019,0.0,2831552222.52,0.0,11865339.760453722
31243,DEU,IND,2,2019,3888326788.627,2831552222.52,5786.0,1072205.458312151
31244,DEU,IND,2,2020,3846413928.654,2667687951.797,5786.0,11868310.542809343
31643,DEU,ITA,1,1998,0.0,1266790432.768,0.0,292319.0
31644,DEU,ITA,1,1998,2239913263.104,1266790432.768,1184.0,33176343.078125
31645,DEU,ITA,1,1999,2196686503.936,1249057046.528,1184.0,31570681.750865337
31646,DEU,ITA,1,2000,0.0,1142213967.872,0.0,27024158.0
31647,DEU,ITA,1,2001,0.0,1162784800.768,0.0,29398993.0
31648,DEU,ITA,1,2002,0.0,1267043139.584,0.0,29652230.0
31649,DEU,ITA,1,2002,2076303425.536,1267043139.584,1184.0,168523.0
31650,DEU,ITA,1,2003,0.0,1570330640.384,0.0,32420016.0
31651,DEU,ITA,1,2003,2502313639.936,1570330640.384,1184.0,11884.0
31652,DEU,ITA,1,2004,0.0,1799204110.336,0.0,36895045.0
31653,DEU,ITA,1,2005,0.0,1853465952.256,0.0,40810264.0
31654,DEU,ITA,1,2005,2857558605.824,1853465952.256,1184.0,1055342.0
31655,DEU,ITA,1,2006,0.0,1943430758.4,0.0,47660970.0
31656,DEU,ITA,1,2007,0.0,2203972534.272,0.0,2863.0
31657,DEU,ITA,1,2007,3435506696.192,2203972534.272,1184.0,52207911.0
31658,DEU,ITA,1,2008,0.0,2391963598.848,0.0,62285779.76084715
31659,DEU,ITA,1,2008,3747055403.008,2391963598.848,1184.0,99.50192260742188
31660,DEU,ITA,1,2009,0.0,2186107551.744,0.0,46690811.92507317
31661,DEU,ITA,1,2010,0.0,2126620393.472,0.0,51008901.94216934
31662,DEU,ITA,1,2011,0.0,2278230327.296,0.0,61219158.77881926
31663,DEU,ITA,1,2012,0.0,2091760746.496,0.0,56074689.5089107
31664,DEU,ITA,1,2012,3533242368.0,2091760746.496,1184.0,344329.6544132233
31665,DEU,ITA,1,2013,0.0,2149484462.08,0.0,1969443.047984838
31666,DEU,ITA,1,2013,3730260623.36,2149484462.08,1184.0,55241870.87962211
31667,DEU,ITA,1,2014,0.0,2151732871.168,0.0,59177272.60029664
31668,DEU,ITA,1,2015,3363599810.56,1824902217.728,1184.0,49418100.33732478
31669,DEU,ITA,1,2016,0.0,1849970524.16,0.0,10707.38505554199
31670,DEU,ITA,1,2016,3466756882.432,1849970524.16,1184.0,51529112.42441919
31671,DEU,ITA,1,2017,0.0,1961796197.354,0.0,56740916.8147439
31672,DEU,ITA,1,2017,3690849152.518,1961796197.354,1184.0,23949.69547271729
31673,DEU,ITA,1,2018,0.0,2091932426.267,0.0,578496.348221302
31674,DEU,ITA,1,2018,3977289455.388,2091932426.267,1184.0,64042602.46694881
31675,DEU,ITA,1,2019,3888326788.627,2011285742.552,1184.0,58227849.44511698
31676,DEU,ITA,1,2020,0.0,1892574064.222,0.0,57085730.314674154
31677,DEU,ITA,2,1998,2239913263.104,1266790432.768,1184.0,38318357.953125
31678,DEU,ITA,2,1999,0.0,1249057046.528,0.0,67798.3062133789
31679,DEU,ITA,2,1999,2196686503.936,1249057046.528,1184.0,38094422.81123793
31680,DEU,ITA,2,2000,0.0,1142213967.872,0.0,37091190.0
31681,DEU,ITA,2,2000,1947208384.512,1142213967.872,1184.0,53523.0
31682,DEU,ITA,2,2001,0.0,1162784800.768,0.0,38861265.0
31683,DEU,ITA,2,2001,1947928363.008,1162784800.768,1184.0,1159856.0
31684,DEU,ITA,2,2002,0.0,1267043139.584,0.0,42819207.0
31685,DEU,ITA,2,2003,0.0,1570330640.384,0.0,48894825.0
31686,DEU,ITA,2,2004,0.0,1799204110.336,0.0,57452323.0
31687,DEU,ITA,2,2004,2815593021.44,1799204110.336,1184.0,29510.0
31688,DEU,ITA,2,2005,0.0,1853465952.256,0.0,63238858.0
31689,DEU,ITA,2,2006,0.0,1943430758.4,0.0,69302567.0
31690,DEU,ITA,2,2006,2998466510.848,1943430758.4,1184.0,764296.0
31691,DEU,ITA,2,2007,3435506696.192,2203972534.272,1184.0,80240212.0
31692,DEU,ITA,2,2008,0.0,2391963598.848,0.0,86688857.23218161
31693,DEU,ITA,2,2009,0.0,2186107551.744,0.0,67522964.3912634
31694,DEU,ITA,2,2009,3412770160.64,2186107551.744,1184.0,8090.253329277039
31695,DEU,ITA,2,2010,0.0,2126620393.472,0.0,73928192.48561127
31696,DEU,ITA,2,2010,3412008894.464,2126620393.472,1184.0,298390.9675878286
31697,DEU,ITA,2,2011,0.0,2278230327.296,0.0,81808212.91457656
31698,DEU,ITA,2,2011,3752110063.616,2278230327.296,1184.0,131213.4264221191
31699,DEU,ITA,2,2012,0.0,2091760746.496,0.0,67509701.35926495
31700,DEU,ITA,2,2013,3730260623.36,2149484462.08,1184.0,66241427.43305729
31701,DEU,ITA,2,2014,0.0,2151732871.168,0.0,65930107.325306185
31702,DEU,ITA,2,2014,3879276642.304,2151732871.168,1184.0,1889160.091402769
31703,DEU,ITA,2,2015,0.0,1824902217.728,0.0,210040.9226724859
31704,DEU,ITA,2,2015,3363599810.56,1824902217.728,1184.0,60344523.19035133
31705,DEU,ITA,2,2016,3466756882.432,1849970524.16,1184.0,64233871.15835762
31706,DEU,ITA,2,2017,0.0,1961796197.354,0.0,70170141.08827193
31707,DEU,ITA,2,2018,3977289455.388,2091932426.267,1184.0,78290176.47771949
31708,DEU,ITA,2,2019,0.0,2011285742.552,0.0,112735.327380009
31709,DEU,ITA,2,2019,3888326788.627,2011285742.552,1184.0,72180602.83373766
31710,DEU,ITA,2,2020,0.0,1892574064.222,0.0,66019469.06466282
31711,DEU,ITA,2,2020,3846413928.654,1892574064.222,1184.0,153473.7265625
31850,DEU,JPN,1,1998,0.0,3914574856.192,0.0,23026447.09375
31851,DEU,JPN,1,1998,2239913263.104,3914574856.192,8938.0,6827.0
31852,DEU,JPN,1,1999,0.0,4432599187.456,0.0,22853694.982689977
31853,DEU,JPN,1,1999,2196686503.936,4432599187.456,8938.0,20.13800013065338
31854,DEU,JPN,1,2000,1947208384.512,4731198504.96,8938.0,24241896.0
31855,DEU,JPN,1,2001,1947928363.008,4159859851.264,8938.0,20290207.0
31856,DEU,JPN,1,2002,0.0,3980819431.424,0.0,139946.0
31857,DEU,JPN,1,2002,2076303425.536,3980819431.424,8938.0,18475640.0
31858,DEU,JPN,1,2003,0.0,4302939095.04,0.0,21415469.0
31859,DEU,JPN,1,2004,0.0,4655803269.12,0.0,5395.0
31860,DEU,JPN,1,2004,2815593021.44,4655803269.12,8938.0,25999215.0
31861,DEU,JPN,1,2005,2857558605.824,4571866857.472,8938.0,26808422.0
31862,DEU,JPN,1,2006,2998466510.848,4356749656.064,8938.0,29937334.0
31863,DEU,JPN,1,2007,0.0,4356346740.736,0.0,113906.0
31864,DEU,JPN,1,2007,3435506696.192,4356346740.736,8938.0,32645821.0
31865,DEU,JPN,1,2008,3747055403.008,4849184800.768,8938.0,35462180.06263453
31866,DEU,JPN,1,2009,0.0,5035142414.336,0.0,25380661.323687807
31867,DEU,JPN,1,2009,3412770160.64,5035142414.336,8938.0,1608108.369609118
31868,DEU,JPN,1,2010,3412008894.464,5495387062.272,8938.0,30953647.751122218
31869,DEU,JPN,1,2011,0.0,5905630887.936,0.0,34444743.94734537
31870,DEU,JPN,1,2012,0.0,5954476703.744,0.0,29734664.69929474
31871,DEU,JPN,1,2013,0.0,4919563124.736,0.0,27010249.554877613
31872,DEU,JPN,1,2014,0.0,4848733388.8,0.0,25961029.280033115
31873,DEU,JPN,1,2015,0.0,4383076253.696,0.0,22840010.84938933
31874,DEU,JPN,1,2015,3363599810.56,4383076253.696,8938.0,9.778922265395522
31875,DEU,JPN,1,2016,0.0,4939383832.576,0.0,24800235.202631347
31876,DEU,JPN,1,2017,0.0,4930837369.151,0.0,26390967.342011955
31877,DEU,JPN,1,2017,3690849152.518,4930837369.151,8938.0,8.014248251914978
31878,DEU,JPN,1,2018,0.0,5037835383.111,0.0,28496585.7972651
31879,DEU,JPN,1,2019,0.0,5123318151.511,0.0,26676966.924748026
31880,DEU,JPN,1,2020,0.0,5040107754.084,0.0,23925623.024662774
31881,DEU,JPN,2,1998,0.0,3914574856.192,0.0,10055078.078125
31882,DEU,JPN,2,1999,0.0,4432599187.456,0.0,10633241.967922091
31883,DEU,JPN,2,2000,0.0,4731198504.96,0.0,15897.0
31884,DEU,JPN,2,2000,1947208384.512,4731198504.96,8938.0,11721002.0
31885,DEU,JPN,2,2001,0.0,4159859851.264,0.0,15999.0
31886,DEU,JPN,2,2001,1947928363.008,4159859851.264,8938.0,11291615.0
31887,DEU,JPN,2,2002,2076303425.536,3980819431.424,8938.0,11534439.0
31888,DEU,JPN,2,2003,0.0,4302939095.04,0.0,12991223.0
31889,DEU,JPN,2,2003,2502313639.936,4302939095.04,8938.0,597.0
31890,DEU,JPN,2,2004,2815593021.44,4655803269.12,8938.0,15195784.0
31891,DEU,JPN,2,2005,0.0,4571866857.472,0.0,141369.0
31892,DEU,JPN,2,2005,2857558605.824,4571866857.472,8938.0,15869787.0
31893,DEU,JPN,2,2006,0.0,4356749656.064,0.0,66038.0
31894,DEU,JPN,2,2006,2998466510.848,4356749656.064,8938.0,16710776.0
31895,DEU,JPN,2,2007,3435506696.192,4356346740.736,8938.0,17097434.0
31896,DEU,JPN,2,2008,0.0,4849184800.768,0.0,2021.539056658745
31897,DEU,JPN,2,2008,3747055403.008,4849184800.768,8938.0,18174511.96446482
31898,DEU,JPN,2,2009,0.0,5035142414.336,0.0,15012050.760487108
31899,DEU,JPN,2,2010,0.0,5495387062.272,0.0,117658.9715695381
31900,DEU,JPN,2,2010,3412008894.464,5495387062.272,8938.0,17128369.717621967
31901,DEU,JPN,2,2011,0.0,5905630887.936,0.0,20841648.82310752
31902,DEU,JPN,2,2011,3752110063.616,5905630887.936,8938.0,2492.514234423637
31903,DEU,JPN,2,2012,0.0,5954476703.744,0.0,21485235.094350774
31904,DEU,JPN,2,2012,3533242368.0,5954476703.744,8938.0,254626.1802308559
31905,DEU,JPN,2,2013,0.0,4919563124.736,0.0,22378145.22988474
31906,DEU,JPN,2,2013,3730260623.36,4919563124.736,8938.0,3996.537971511483
31907,DEU,JPN,2,2014,0.0,4848733388.8,0.0,22163289.152691517
31908,DEU,JPN,2,2014,3879276642.304,4848733388.8,8938.0,83534.90128218941
31909,DEU,JPN,2,2015,0.0,4383076253.696,0.0,18456280.811720483
31910,DEU,JPN,2,2016,0.0,4939383832.576,0.0,19904086.124148004
31911,DEU,JPN,2,2016,3466756882.432,4939383832.576,8938.0,18272.40945222974
31912,DEU,JPN,2,2017,0.0,4930837369.151,0.0,21664735.59476287
31913,DEU,JPN,2,2018,0.0,5037835383.111,0.0,23805694.596767318
31914,DEU,JPN,2,2018,3977289455.388,5037835383.111,8938.0,47478.24475103617
31915,DEU,JPN,2,2019,0.0,5123318151.511,0.0,22850662.250430714
31916,DEU,JPN,2,2019,3888326788.627,5123318151.511,8938.0,14623.44801269472
31917,DEU,JPN,2,2020,0.0,5040107754.084,0.0,19625999.338998005
31918,DEU,JPN,2,2020,3846413928.654,5040107754.084,8938.0,33164.43440139294
32332,DEU,KOR,1,1998,2239913263.104,376481972.224,8147.0,3801108.0
32333,DEU,KOR,1,1999,0.0,486314999.808,0.0,4321593.532641649
32334,DEU,KOR,1,2000,0.0,561633034.24,0.0,63.0
32335,DEU,KOR,1,2000,1947208384.512,561633034.24,8147.0,5302516.0
32336,DEU,KOR,1,2001,0.0,533051998.208,0.0,4333885.0
32337,DEU,KOR,1,2001,1947928363.008,533051998.208,8147.0,1222.0
32338,DEU,KOR,1,2002,2076303425.536,609020084.224,8147.0,4404538.0
32339,DEU,KOR,1,2003,0.0,680520777.728,0.0,6393408.0
32340,DEU,KOR,1,2004,0.0,764880617.472,0.0,9440922.0
32341,DEU,KOR,1,2005,0.0,898134310.9120001,0.0,1727.0
32342,DEU,KOR,1,2005,2857558605.824,898134310.9120001,8147.0,11813246.0
32343,DEU,KOR,1,2006,0.0,1011797983.232,0.0,14233359.0
32344,DEU,KOR,1,2006,2998466510.848,1011797983.232,8147.0,94993.0
32345,DEU,KOR,1,2007,3435506696.192,1122675851.264,8147.0,12244847.0
32346,DEU,KOR,1,2008,0.0,1002216030.208,0.0,14041289.747551203
32347,DEU,KOR,1,2008,3747055403.008,1002216030.208,8147.0,46.63273620605469
32348,DEU,KOR,1,2009,0.0,901934940.16,0.0,10844246.149043066
32349,DEU,KOR,1,2009,3412770160.64,901934940.16,8147.0,90001.10913756862
32350,DEU,KOR,1,2010,3412008894.464,1094499368.96,8147.0,14933670.085926333
32351,DEU,KOR,1,2011,3752110063.616,1202463703.04,8147.0,13419393.534016833
32352,DEU,KOR,1,2012,0.0,1222807126.016,0.0,10882303.082326505
32353,DEU,KOR,1,2012,3533242368.0,1222807126.016,8147.0,1401.743864551187
32354,DEU,KOR,1,2013,0.0,1304553979.904,0.0,56491.99235588312
32355,DEU,KOR,1,2013,3730260623.36,1304553979.904,8147.0,10584418.842973668
32356,DEU,KOR,1,2014,3879276642.304,1411333881.856,8147.0,10555733.233818742
32357,DEU,KOR,1,2015,0.0,1382763986.944,0.0,1782.914006970823
32358,DEU,KOR,1,2015,3363599810.56,1382763986.944,8147.0,8452959.881813243
32359,DEU,KOR,1,2016,3466756882.432,1411245539.328,8147.0,8511785.658093065
32360,DEU,KOR,1,2017,3690849152.518,1623901496.836,8147.0,12741798.574393885
32361,DEU,KOR,1,2018,0.0,1724845615.629,0.0,169374.591532141
32362,DEU,KOR,1,2018,3977289455.388,1724845615.629,8147.0,13676451.120036589
32363,DEU,KOR,1,2019,0.0,1651422932.448,0.0,13127471.996958187
32364,DEU,KOR,1,2019,3888326788.627,1651422932.448,8147.0,40678.79290628433
32365,DEU,KOR,1,2020,3846413928.654,1637895802.793,8147.0,12386741.9209055
32366,DEU,KOR,2,1998,0.0,376481972.224,0.0,3499.0
32367,DEU,KOR,2,1998,2239913263.104,376481972.224,8147.0,2503836.0
32368,DEU,KOR,2,1999,0.0,486314999.808,0.0,3117620.5601153374
32369,DEU,KOR,2,1999,2196686503.936,486314999.808,8147.0,8675.887115836143
32370,DEU,KOR,2,2000,1947208384.512,561633034.24,8147.0,3935333.0
32371,DEU,KOR,2,2001,0.0,533051998.208,0.0,3946702.0
32372,DEU,KOR,2,2002,0.0,609020084.224,0.0,542.0
32373,DEU,KOR,2,2002,2076303425.536,609020084.224,8147.0,5056390.0
